params,retorno_porcentual,win_rate
"{'periodo_corto': 5, 'periodo_largo': 15, 'periodo_signal': 5}",1.42,0.5
"{'periodo_corto': 6, 'periodo_largo': 74, 'periodo_signal': 5}",1.42,0.5263157894736842
"{'periodo_corto': 18, 'periodo_largo': 12, 'periodo_signal': 4}",1.42,0.6235294117647059
"{'periodo_corto': 2, 'periodo_largo': 12, 'periodo_signal': 7}",1.41,0.4722222222222222
"{'periodo_corto': 2, 'periodo_largo': 12, 'periodo_signal': 11}",1.41,0.4666666666666667
"{'periodo_corto': 2, 'periodo_largo': 15, 'periodo_signal': 6}",1.41,0.4444444444444444
"{'periodo_corto': 2, 'periodo_largo': 71, 'periodo_signal': 6}",1.41,0.43434343434343436
"{'periodo_corto': 2, 'periodo_largo': 72, 'periodo_signal': 6}",1.41,0.43434343434343436
"{'periodo_corto': 2, 'periodo_largo': 87, 'periodo_signal': 6}",1.41,0.43434343434343436
"{'periodo_corto': 2, 'periodo_largo': 110, 'periodo_signal': 6}",1.41,0.43010752688172044
"{'periodo_corto': 2, 'periodo_largo': 122, 'periodo_signal': 6}",1.41,0.44680851063829785
"{'periodo_corto': 2, 'periodo_largo': 139, 'periodo_signal': 6}",1.41,0.4444444444444444
"{'periodo_corto': 2, 'periodo_largo': 147, 'periodo_signal': 6}",1.41,0.46153846153846156
"{'periodo_corto': 3, 'periodo_largo': 89, 'periodo_signal': 5}",1.41,0.4835164835164835
"{'periodo_corto': 3, 'periodo_largo': 100, 'periodo_signal': 5}",1.41,0.5057471264367817
"{'periodo_corto': 3, 'periodo_largo': 101, 'periodo_signal': 5}",1.41,0.5057471264367817
"{'periodo_corto': 4, 'periodo_largo': 73, 'periodo_signal': 3}",1.41,0.4752475247524752
"{'periodo_corto': 4, 'periodo_largo': 76, 'periodo_signal': 4}",1.41,0.4444444444444444
"{'periodo_corto': 4, 'periodo_largo': 82, 'periodo_signal': 4}",1.41,0.46153846153846156
"{'periodo_corto': 4, 'periodo_largo': 98, 'periodo_signal': 4}",1.41,0.45569620253164556
"{'periodo_corto': 4, 'periodo_largo': 103, 'periodo_signal': 4}",1.41,0.4875
"{'periodo_corto': 4, 'periodo_largo': 196, 'periodo_signal': 3}",1.41,0.5
"{'periodo_corto': 5, 'periodo_largo': 16, 'periodo_signal': 3}",1.41,0.47474747474747475
"{'periodo_corto': 5, 'periodo_largo': 94, 'periodo_signal': 3}",1.41,0.43023255813953487
"{'periodo_corto': 6, 'periodo_largo': 78, 'periodo_signal': 4}",1.41,0.5079365079365079
"{'periodo_corto': 14, 'periodo_largo': 13, 'periodo_signal': 9}",1.41,0.6097560975609756
"{'periodo_corto': 15, 'periodo_largo': 13, 'periodo_signal': 12}",1.41,0.6
"{'periodo_corto': 17, 'periodo_largo': 11, 'periodo_signal': 9}",1.41,0.5555555555555556
"{'periodo_corto': 19, 'periodo_largo': 17, 'periodo_signal': 8}",1.41,0.6145833333333334
"{'periodo_corto': 2, 'periodo_largo': 14, 'periodo_signal': 8}",1.4,0.46078431372549017
"{'periodo_corto': 2, 'periodo_largo': 84, 'periodo_signal': 7}",1.4,0.4659090909090909
"{'periodo_corto': 2, 'periodo_largo': 93, 'periodo_signal': 6}",1.4,0.4387755102040816
"{'periodo_corto': 2, 'periodo_largo': 131, 'periodo_signal': 6}",1.4,0.45054945054945056
"{'periodo_corto': 2, 'periodo_largo': 132, 'periodo_signal': 6}",1.4,0.45054945054945056
"{'periodo_corto': 2, 'periodo_largo': 144, 'periodo_signal': 6}",1.4,0.43956043956043955
"{'periodo_corto': 2, 'periodo_largo': 150, 'periodo_signal': 6}",1.4,0.4666666666666667
"{'periodo_corto': 3, 'periodo_largo': 15, 'periodo_signal': 5}",1.4,0.46153846153846156
"{'periodo_corto': 3, 'periodo_largo': 79, 'periodo_signal': 7}",1.4,0.47058823529411764
"{'periodo_corto': 3, 'periodo_largo': 86, 'periodo_signal': 6}",1.4,0.47435897435897434
"{'periodo_corto': 3, 'periodo_largo': 99, 'periodo_signal': 5}",1.4,0.5
"{'periodo_corto': 4, 'periodo_largo': 10, 'periodo_signal': 9}",1.4,0.5176470588235295
"{'periodo_corto': 4, 'periodo_largo': 29, 'periodo_signal': 3}",1.4,0.46226415094339623
"{'periodo_corto': 4, 'periodo_largo': 81, 'periodo_signal': 4}",1.4,0.45569620253164556
"{'periodo_corto': 4, 'periodo_largo': 88, 'periodo_signal': 4}",1.4,0.47435897435897434
"{'periodo_corto': 4, 'periodo_largo': 191, 'periodo_signal': 3}",1.4,0.46987951807228917
"{'periodo_corto': 5, 'periodo_largo': 98, 'periodo_signal': 3}",1.4,0.44047619047619047
"{'periodo_corto': 6, 'periodo_largo': 10, 'periodo_signal': 5}",1.4,0.5428571428571428
"{'periodo_corto': 12, 'periodo_largo': 11, 'periodo_signal': 3}",1.4,0.5779816513761468
"{'periodo_corto': 13, 'periodo_largo': 12, 'periodo_signal': 11}",1.4,0.5929203539823009
"{'periodo_corto': 13, 'periodo_largo': 12, 'periodo_signal': 13}",1.4,0.6407766990291263
"{'periodo_corto': 14, 'periodo_largo': 13, 'periodo_signal': 11}",1.4,0.5945945945945946
"{'periodo_corto': 15, 'periodo_largo': 12, 'periodo_signal': 8}",1.4,0.6190476190476191
"{'periodo_corto': 18, 'periodo_largo': 10, 'periodo_signal': 10}",1.4,0.6271186440677966
"{'periodo_corto': 18, 'periodo_largo': 17, 'periodo_signal': 6}",1.4,0.6423357664233577
"{'periodo_corto': 19, 'periodo_largo': 18, 'periodo_signal': 6}",1.4,0.5955882352941176
"{'periodo_corto': 2, 'periodo_largo': 56, 'periodo_signal': 7}",1.39,0.4444444444444444
"{'periodo_corto': 2, 'periodo_largo': 81, 'periodo_signal': 6}",1.39,0.41
"{'periodo_corto': 2, 'periodo_largo': 105, 'periodo_signal': 6}",1.39,0.4375
"{'periodo_corto': 2, 'periodo_largo': 111, 'periodo_signal': 6}",1.39,0.43010752688172044
"{'periodo_corto': 2, 'periodo_largo': 163, 'periodo_signal': 6}",1.39,0.45977011494252873
"{'periodo_corto': 4, 'periodo_largo': 12, 'periodo_signal': 8}",1.39,0.55
"{'periodo_corto': 4, 'periodo_largo': 70, 'periodo_signal': 4}",1.39,0.4457831325301205
"{'periodo_corto': 4, 'periodo_largo': 78, 'periodo_signal': 5}",1.39,0.5
"{'periodo_corto': 4, 'periodo_largo': 79, 'periodo_signal': 3}",1.39,0.46
"{'periodo_corto': 4, 'periodo_largo': 80, 'periodo_signal': 4}",1.39,0.45569620253164556
"{'periodo_corto': 4, 'periodo_largo': 105, 'periodo_signal': 4}",1.39,0.5
"{'periodo_corto': 4, 'periodo_largo': 127, 'periodo_signal': 3}",1.39,0.47126436781609193
"{'periodo_corto': 5, 'periodo_largo': 17, 'periodo_signal': 4}",1.39,0.4659090909090909
"{'periodo_corto': 5, 'periodo_largo': 80, 'periodo_signal': 3}",1.39,0.4375
"{'periodo_corto': 5, 'periodo_largo': 88, 'periodo_signal': 3}",1.39,0.4166666666666667
"{'periodo_corto': 2, 'periodo_largo': 13, 'periodo_signal': 12}",1.38,0.45977011494252873
"{'periodo_corto': 2, 'periodo_largo': 15, 'periodo_signal': 7}",1.38,0.42727272727272725
"{'periodo_corto': 2, 'periodo_largo': 77, 'periodo_signal': 9}",1.38,0.4647887323943662
"{'periodo_corto': 2, 'periodo_largo': 86, 'periodo_signal': 6}",1.38,0.43
"{'periodo_corto': 2, 'periodo_largo': 91, 'periodo_signal': 7}",1.38,0.45454545454545453
"{'periodo_corto': 2, 'periodo_largo': 93, 'periodo_signal': 7}",1.38,0.4418604651162791
"{'periodo_corto': 2, 'periodo_largo': 121, 'periodo_signal': 6}",1.38,0.44680851063829785
"{'periodo_corto': 2, 'periodo_largo': 141, 'periodo_signal': 6}",1.38,0.4444444444444444
"{'periodo_corto': 2, 'periodo_largo': 149, 'periodo_signal': 6}",1.38,0.4725274725274725
"{'periodo_corto': 2, 'periodo_largo': 151, 'periodo_signal': 6}",1.38,0.449438202247191
"{'periodo_corto': 3, 'periodo_largo': 87, 'periodo_signal': 5}",1.38,0.4835164835164835
"{'periodo_corto': 3, 'periodo_largo': 88, 'periodo_signal': 5}",1.38,0.4835164835164835
"{'periodo_corto': 4, 'periodo_largo': 12, 'periodo_signal': 4}",1.38,0.5436893203883495
"{'periodo_corto': 4, 'periodo_largo': 74, 'periodo_signal': 3}",1.38,0.47
"{'periodo_corto': 4, 'periodo_largo': 83, 'periodo_signal': 4}",1.38,0.47435897435897434
"{'periodo_corto': 4, 'periodo_largo': 98, 'periodo_signal': 5}",1.38,0.4666666666666667
"{'periodo_corto': 4, 'periodo_largo': 114, 'periodo_signal': 4}",1.38,0.475
"{'periodo_corto': 4, 'periodo_largo': 120, 'periodo_signal': 3}",1.38,0.4606741573033708
"{'periodo_corto': 4, 'periodo_largo': 150, 'periodo_signal': 3}",1.38,0.5119047619047619
"{'periodo_corto': 4, 'periodo_largo': 189, 'periodo_signal': 3}",1.38,0.4880952380952381
"{'periodo_corto': 4, 'periodo_largo': 198, 'periodo_signal': 3}",1.38,0.5
"{'periodo_corto': 5, 'periodo_largo': 24, 'periodo_signal': 3}",1.38,0.44660194174757284
"{'periodo_corto': 6, 'periodo_largo': 16, 'periodo_signal': 4}",1.38,0.5465116279069767
"{'periodo_corto': 6, 'periodo_largo': 92, 'periodo_signal': 4}",1.38,0.48333333333333334
"{'periodo_corto': 18, 'periodo_largo': 11, 'periodo_signal': 8}",1.38,0.5645161290322581
"{'periodo_corto': 18, 'periodo_largo': 17, 'periodo_signal': 12}",1.38,0.6145833333333334
"{'periodo_corto': 2, 'periodo_largo': 17, 'periodo_signal': 6}",1.37,0.4369747899159664
"{'periodo_corto': 2, 'periodo_largo': 70, 'periodo_signal': 7}",1.37,0.4235294117647059
"{'periodo_corto': 2, 'periodo_largo': 73, 'periodo_signal': 6}",1.37,0.42574257425742573
"{'periodo_corto': 2, 'periodo_largo': 80, 'periodo_signal': 9}",1.37,0.4492753623188406
"{'periodo_corto': 2, 'periodo_largo': 86, 'periodo_signal': 8}",1.37,0.46835443037974683
"{'periodo_corto': 2, 'periodo_largo': 94, 'periodo_signal': 7}",1.37,0.4482758620689655
"{'periodo_corto': 2, 'periodo_largo': 129, 'periodo_signal': 6}",1.37,0.44565217391304346
"{'periodo_corto': 3, 'periodo_largo': 85, 'periodo_signal': 5}",1.37,0.4725274725274725
"{'periodo_corto': 3, 'periodo_largo': 86, 'periodo_signal': 5}",1.37,0.4725274725274725
"{'periodo_corto': 3, 'periodo_largo': 88, 'periodo_signal': 6}",1.37,0.475
"{'periodo_corto': 4, 'periodo_largo': 14, 'periodo_signal': 4}",1.37,0.49
"{'periodo_corto': 4, 'periodo_largo': 17, 'periodo_signal': 3}",1.37,0.4864864864864865
"{'periodo_corto': 4, 'periodo_largo': 71, 'periodo_signal': 4}",1.37,0.4523809523809524
"{'periodo_corto': 4, 'periodo_largo': 79, 'periodo_signal': 4}",1.37,0.45
"{'periodo_corto': 4, 'periodo_largo': 123, 'periodo_signal': 3}",1.37,0.4777777777777778
"{'periodo_corto': 4, 'periodo_largo': 124, 'periodo_signal': 3}",1.37,0.4777777777777778
"{'periodo_corto': 4, 'periodo_largo': 138, 'periodo_signal': 3}",1.37,0.47674418604651164
"{'periodo_corto': 4, 'periodo_largo': 151, 'periodo_signal': 3}",1.37,0.5119047619047619
"{'periodo_corto': 4, 'periodo_largo': 197, 'periodo_signal': 3}",1.37,0.5
"{'periodo_corto': 5, 'periodo_largo': 12, 'periodo_signal': 6}",1.37,0.5465116279069767
"{'periodo_corto': 5, 'periodo_largo': 19, 'periodo_signal': 4}",1.37,0.449438202247191
"{'periodo_corto': 6, 'periodo_largo': 26, 'periodo_signal': 3}",1.37,0.4659090909090909
"{'periodo_corto': 15, 'periodo_largo': 11, 'periodo_signal': 10}",1.37,0.6027397260273972
"{'periodo_corto': 18, 'periodo_largo': 17, 'periodo_signal': 5}",1.37,0.631578947368421
"{'periodo_corto': 19, 'periodo_largo': 16, 'periodo_signal': 7}",1.37,0.6
"{'periodo_corto': 2, 'periodo_largo': 12, 'periodo_signal': 9}",1.36,0.46078431372549017
"{'periodo_corto': 2, 'periodo_largo': 12, 'periodo_signal': 10}",1.36,0.4731182795698925
"{'periodo_corto': 2, 'periodo_largo': 13, 'periodo_signal': 5}",1.36,0.4573643410852713
"{'periodo_corto': 2, 'periodo_largo': 92, 'periodo_signal': 7}",1.36,0.4482758620689655
"{'periodo_corto': 2, 'periodo_largo': 123, 'periodo_signal': 6}",1.36,0.44680851063829785
"{'periodo_corto': 3, 'periodo_largo': 11, 'periodo_signal': 6}",1.36,0.504950495049505
"{'periodo_corto': 3, 'periodo_largo': 15, 'periodo_signal': 4}",1.36,0.5041322314049587
"{'periodo_corto': 3, 'periodo_largo': 84, 'periodo_signal': 5}",1.36,0.4725274725274725
"{'periodo_corto': 3, 'periodo_largo': 91, 'periodo_signal': 4}",1.36,0.45794392523364486
"{'periodo_corto': 4, 'periodo_largo': 72, 'periodo_signal': 3}",1.36,0.48
"{'periodo_corto': 4, 'periodo_largo': 77, 'periodo_signal': 5}",1.36,0.48
"{'periodo_corto': 4, 'periodo_largo': 92, 'periodo_signal': 3}",1.36,0.46236559139784944
"{'periodo_corto': 4, 'periodo_largo': 181, 'periodo_signal': 3}",1.36,0.49411764705882355
"{'periodo_corto': 5, 'periodo_largo': 76, 'periodo_signal': 3}",1.36,0.4567901234567901
"{'periodo_corto': 5, 'periodo_largo': 79, 'periodo_signal': 3}",1.36,0.45121951219512196
"{'periodo_corto': 5, 'periodo_largo': 102, 'periodo_signal': 3}",1.36,0.4482758620689655
"{'periodo_corto': 5, 'periodo_largo': 103, 'periodo_signal': 3}",1.36,0.4470588235294118
"{'periodo_corto': 6, 'periodo_largo': 11, 'periodo_signal': 5}",1.36,0.5913978494623656
"{'periodo_corto': 6, 'periodo_largo': 14, 'periodo_signal': 3}",1.36,0.5490196078431373
"{'periodo_corto': 6, 'periodo_largo': 77, 'periodo_signal': 4}",1.36,0.49206349206349204
"{'periodo_corto': 6, 'periodo_largo': 104, 'periodo_signal': 4}",1.36,0.49122807017543857
"{'periodo_corto': 17, 'periodo_largo': 11, 'periodo_signal': 12}",1.36,0.5666666666666667
"{'periodo_corto': 19, 'periodo_largo': 10, 'periodo_signal': 9}",1.36,0.6037735849056604
"{'periodo_corto': 2, 'periodo_largo': 29, 'periodo_signal': 5}",1.35,0.46218487394957986
"{'periodo_corto': 2, 'periodo_largo': 75, 'periodo_signal': 6}",1.35,0.4215686274509804
"{'periodo_corto': 2, 'periodo_largo': 78, 'periodo_signal': 9}",1.35,0.4722222222222222
"{'periodo_corto': 2, 'periodo_largo': 79, 'periodo_signal': 9}",1.35,0.45714285714285713
"{'periodo_corto': 2, 'periodo_largo': 83, 'periodo_signal': 8}",1.35,0.47368421052631576
"{'periodo_corto': 2, 'periodo_largo': 95, 'periodo_signal': 7}",1.35,0.45348837209302323
"{'periodo_corto': 2, 'periodo_largo': 104, 'periodo_signal': 6}",1.35,0.4375
"{'periodo_corto': 2, 'periodo_largo': 124, 'periodo_signal': 6}",1.35,0.44680851063829785
"{'periodo_corto': 2, 'periodo_largo': 148, 'periodo_signal': 6}",1.35,0.46153846153846156
"{'periodo_corto': 2, 'periodo_largo': 172, 'periodo_signal': 7}",1.35,0.4805194805194805
"{'periodo_corto': 3, 'periodo_largo': 87, 'periodo_signal': 6}",1.35,0.475
"{'periodo_corto': 3, 'periodo_largo': 93, 'periodo_signal': 6}",1.35,0.5
"{'periodo_corto': 3, 'periodo_largo': 118, 'periodo_signal': 5}",1.35,0.5057471264367817
"{'periodo_corto': 3, 'periodo_largo': 122, 'periodo_signal': 5}",1.35,0.5
"{'periodo_corto': 4, 'periodo_largo': 11, 'periodo_signal': 7}",1.35,0.4827586206896552
"{'periodo_corto': 4, 'periodo_largo': 11, 'periodo_signal': 8}",1.35,0.5294117647058824
"{'periodo_corto': 4, 'periodo_largo': 11, 'periodo_signal': 10}",1.35,0.5714285714285714
"{'periodo_corto': 4, 'periodo_largo': 77, 'periodo_signal': 4}",1.35,0.4375
"{'periodo_corto': 4, 'periodo_largo': 80, 'periodo_signal': 5}",1.35,0.4794520547945205
"{'periodo_corto': 4, 'periodo_largo': 83, 'periodo_signal': 5}",1.35,0.4594594594594595
"{'periodo_corto': 4, 'periodo_largo': 120, 'periodo_signal': 5}",1.35,0.4794520547945205
"{'periodo_corto': 4, 'periodo_largo': 135, 'periodo_signal': 3}",1.35,0.4588235294117647
"{'periodo_corto': 4, 'periodo_largo': 162, 'periodo_signal': 4}",1.35,0.5
"{'periodo_corto': 4, 'periodo_largo': 164, 'periodo_signal': 3}",1.35,0.5180722891566265
"{'periodo_corto': 4, 'periodo_largo': 177, 'periodo_signal': 3}",1.35,0.4823529411764706
"{'periodo_corto': 4, 'periodo_largo': 188, 'periodo_signal': 3}",1.35,0.4880952380952381
"{'periodo_corto': 5, 'periodo_largo': 86, 'periodo_signal': 3}",1.35,0.4268292682926829
"{'periodo_corto': 5, 'periodo_largo': 95, 'periodo_signal': 5}",1.35,0.4852941176470588
"{'periodo_corto': 5, 'periodo_largo': 104, 'periodo_signal': 3}",1.35,0.44047619047619047
"{'periodo_corto': 6, 'periodo_largo': 16, 'periodo_signal': 3}",1.35,0.5555555555555556
"{'periodo_corto': 6, 'periodo_largo': 27, 'periodo_signal': 3}",1.35,0.4943820224719101
"{'periodo_corto': 6, 'periodo_largo': 28, 'periodo_signal': 3}",1.35,0.5058823529411764
"{'periodo_corto': 13, 'periodo_largo': 12, 'periodo_signal': 12}",1.35,0.6090909090909091
"{'periodo_corto': 13, 'periodo_largo': 15, 'periodo_signal': 3}",1.35,0.5535714285714286
"{'periodo_corto': 14, 'periodo_largo': 10, 'periodo_signal': 5}",1.35,0.5729166666666666
"{'periodo_corto': 2, 'periodo_largo': 10, 'periodo_signal': 6}",1.34,0.49166666666666664
"{'periodo_corto': 2, 'periodo_largo': 14, 'periodo_signal': 6}",1.34,0.4661016949152542
"{'periodo_corto': 2, 'periodo_largo': 63, 'periodo_signal': 6}",1.34,0.4270833333333333
"{'periodo_corto': 2, 'periodo_largo': 75, 'periodo_signal': 9}",1.34,0.4444444444444444
"{'periodo_corto': 2, 'periodo_largo': 86, 'periodo_signal': 7}",1.34,0.45555555555555555
"{'periodo_corto': 2, 'periodo_largo': 93, 'periodo_signal': 8}",1.34,0.47435897435897434
"{'periodo_corto': 2, 'periodo_largo': 96, 'periodo_signal': 5}",1.34,0.4807692307692308
"{'periodo_corto': 2, 'periodo_largo': 97, 'periodo_signal': 5}",1.34,0.4807692307692308
"{'periodo_corto': 2, 'periodo_largo': 97, 'periodo_signal': 7}",1.34,0.4523809523809524
"{'periodo_corto': 2, 'periodo_largo': 119, 'periodo_signal': 7}",1.34,0.4819277108433735
"{'periodo_corto': 2, 'periodo_largo': 125, 'periodo_signal': 6}",1.34,0.44680851063829785
"{'periodo_corto': 2, 'periodo_largo': 130, 'periodo_signal': 6}",1.34,0.44086021505376344
"{'periodo_corto': 2, 'periodo_largo': 174, 'periodo_signal': 6}",1.34,0.48314606741573035
"{'periodo_corto': 3, 'periodo_largo': 70, 'periodo_signal': 4}",1.34,0.48598130841121495
"{'periodo_corto': 3, 'periodo_largo': 103, 'periodo_signal': 6}",1.34,0.4805194805194805
"{'periodo_corto': 3, 'periodo_largo': 121, 'periodo_signal': 5}",1.34,0.5057471264367817
"{'periodo_corto': 4, 'periodo_largo': 57, 'periodo_signal': 3}",1.34,0.48
"{'periodo_corto': 4, 'periodo_largo': 62, 'periodo_signal': 3}",1.34,0.47959183673469385
"{'periodo_corto': 4, 'periodo_largo': 63, 'periodo_signal': 3}",1.34,0.4742268041237113
"{'periodo_corto': 4, 'periodo_largo': 65, 'periodo_signal': 3}",1.34,0.47474747474747475
"{'periodo_corto': 4, 'periodo_largo': 66, 'periodo_signal': 3}",1.34,0.48
"{'periodo_corto': 4, 'periodo_largo': 76, 'periodo_signal': 5}",1.34,0.48
"{'periodo_corto': 4, 'periodo_largo': 81, 'periodo_signal': 5}",1.34,0.4794520547945205
"{'periodo_corto': 4, 'periodo_largo': 136, 'periodo_signal': 3}",1.34,0.45348837209302323
"{'periodo_corto': 4, 'periodo_largo': 152, 'periodo_signal': 3}",1.34,0.5060240963855421
"{'periodo_corto': 4, 'periodo_largo': 163, 'periodo_signal': 3}",1.34,0.5180722891566265
"{'periodo_corto': 4, 'periodo_largo': 182, 'periodo_signal': 3}",1.34,0.4939759036144578
"{'periodo_corto': 4, 'periodo_largo': 186, 'periodo_signal': 3}",1.34,0.4880952380952381
"{'periodo_corto': 5, 'periodo_largo': 10, 'periodo_signal': 7}",1.34,0.5227272727272727
"{'periodo_corto': 5, 'periodo_largo': 11, 'periodo_signal': 3}",1.34,0.48739495798319327
"{'periodo_corto': 5, 'periodo_largo': 19, 'periodo_signal': 3}",1.34,0.4270833333333333
"{'periodo_corto': 6, 'periodo_largo': 17, 'periodo_signal': 3}",1.34,0.5416666666666666
"{'periodo_corto': 6, 'periodo_largo': 71, 'periodo_signal': 5}",1.34,0.5
"{'periodo_corto': 13, 'periodo_largo': 12, 'periodo_signal': 14}",1.34,0.6082474226804123
"{'periodo_corto': 14, 'periodo_largo': 12, 'periodo_signal': 9}",1.34,0.6373626373626373
"{'periodo_corto': 15, 'periodo_largo': 12, 'periodo_signal': 10}",1.34,0.620253164556962
"{'periodo_corto': 16, 'periodo_largo': 11, 'periodo_signal': 10}",1.34,0.5588235294117647
"{'periodo_corto': 19, 'periodo_largo': 14, 'periodo_signal': 9}",1.34,0.5625
"{'periodo_corto': 2, 'periodo_largo': 64, 'periodo_signal': 6}",1.33,0.4387755102040816
"{'periodo_corto': 2, 'periodo_largo': 66, 'periodo_signal': 8}",1.33,0.4444444444444444
"{'periodo_corto': 2, 'periodo_largo': 80, 'periodo_signal': 7}",1.33,0.45454545454545453
"{'periodo_corto': 2, 'periodo_largo': 86, 'periodo_signal': 9}",1.33,0.4246575342465753
"{'periodo_corto': 2, 'periodo_largo': 87, 'periodo_signal': 8}",1.33,0.46835443037974683
"{'periodo_corto': 2, 'periodo_largo': 95, 'periodo_signal': 5}",1.33,0.47115384615384615
"{'periodo_corto': 2, 'periodo_largo': 100, 'periodo_signal': 5}",1.33,0.4811320754716981
"{'periodo_corto': 2, 'periodo_largo': 118, 'periodo_signal': 7}",1.33,0.4878048780487805
"{'periodo_corto': 2, 'periodo_largo': 126, 'periodo_signal': 6}",1.33,0.44565217391304346
"{'periodo_corto': 3, 'periodo_largo': 68, 'periodo_signal': 4}",1.33,0.4766355140186916
"{'periodo_corto': 3, 'periodo_largo': 78, 'periodo_signal': 7}",1.33,0.45714285714285713
"{'periodo_corto': 3, 'periodo_largo': 94, 'periodo_signal': 6}",1.33,0.4936708860759494
"{'periodo_corto': 3, 'periodo_largo': 95, 'periodo_signal': 6}",1.33,0.4936708860759494
"{'periodo_corto': 4, 'periodo_largo': 10, 'periodo_signal': 5}",1.33,0.5454545454545454
"{'periodo_corto': 4, 'periodo_largo': 11, 'periodo_signal': 6}",1.33,0.5164835164835165
"{'periodo_corto': 4, 'periodo_largo': 14, 'periodo_signal': 6}",1.33,0.449438202247191
"{'periodo_corto': 4, 'periodo_largo': 56, 'periodo_signal': 7}",1.33,0.4375
"{'periodo_corto': 4, 'periodo_largo': 69, 'periodo_signal': 3}",1.33,0.47474747474747475
"{'periodo_corto': 4, 'periodo_largo': 121, 'periodo_signal': 5}",1.33,0.4861111111111111
"{'periodo_corto': 4, 'periodo_largo': 163, 'periodo_signal': 4}",1.33,0.4931506849315068
"{'periodo_corto': 5, 'periodo_largo': 83, 'periodo_signal': 3}",1.33,0.45
"{'periodo_corto': 5, 'periodo_largo': 87, 'periodo_signal': 3}",1.33,0.42857142857142855
"{'periodo_corto': 5, 'periodo_largo': 95, 'periodo_signal': 3}",1.33,0.42045454545454547
"{'periodo_corto': 6, 'periodo_largo': 62, 'periodo_signal': 4}",1.33,0.4666666666666667
"{'periodo_corto': 6, 'periodo_largo': 69, 'periodo_signal': 5}",1.33,0.4915254237288136
"{'periodo_corto': 6, 'periodo_largo': 70, 'periodo_signal': 5}",1.33,0.5161290322580645
"{'periodo_corto': 6, 'periodo_largo': 72, 'periodo_signal': 5}",1.33,0.5
